id_pr,tipo,righe_aggiunte,righe_rimosse,file_modificati,moduli_toccati,complessita_media,test_aggiunti,copertura_modulo,esperienza_autore_mesi,commit_autore_modulo,reviewer,commenti_review,ora_merge,giorno_merge,bug_entro_30gg
4314,feature,203,175,7,2,6.3,0,73.6,38,9,1,3,8,Gio,1
4315,feature,198,74,5,1,8.5,0,56.8,6,3,3,3,14,Mer,0
4316,refactor,188,26,7,2,6.9,1,59.5,53,14,1,5,8,Mer,1
4317,fix,172,38,7,2,8.2,1,52.4,28,4,2,5,17,Mer,0
4318,feature,399,8,7,2,14.2,1,97.9,21,5,3,8,16,Mar,0
4319,feature,84,41,3,2,9.7,0,72.4,4,0,1,5,11,Lun,0
4320,feature,1501,50,28,6,5.1,1,81.5,72,19,2,8,14,Mer,0
4321,fix,86,4,4,1,10.8,0,40.5,59,14,1,5,16,Mer,0
4322,fix,75,40,4,2,17.5,0,66.7,24,4,2,6,15,Gio,0
4323,refactor,286,55,7,2,11.6,1,71.0,25,5,2,3,18,Mer,0
4324,fix,44,13,3,1,14.8,1,52.1,25,5,1,2,12,Ven,0
4325,feature,976,4,16,5,6.3,0,75.2,17,5,1,5,15,Mar,1
4326,refactor,37,42,3,2,2.7,1,51.1,45,9,1,5,11,Ven,0
4327,feature,47,2,3,2,8.7,1,46.0,53,12,2,1,8,Lun,0
4328,fix,23,1,2,1,2.3,0,66.6,17,6,0,1,17,Mar,0
4329,fix,269,10,6,2,2.9,0,32.1,31,6,1,6,18,Mar,0
4330,feature,65,99,4,2,4.1,1,79.8,28,7,1,6,9,Mar,0
4331,fix,146,10,4,2,8.1,0,57.2,47,9,1,0,16,Gio,0
4332,feature,30,24,3,1,8.5,0,41.1,24,10,1,3,10,Gio,0
4333,fix,33,97,2,2,4.5,1,69.5,74,18,1,6,14,Lun,0
4334,fix,32,48,2,2,6.5,1,55.1,54,14,2,2,18,Gio,0
4335,refactor,424,47,9,3,3.7,1,62.2,47,10,1,6,12,Ven,0
4336,feature,313,3,10,3,12.2,0,82.8,15,3,2,6,8,Ven,1
4337,fix,184,14,6,3,8.2,1,77.1,51,19,0,0,10,Mer,0
4338,refactor,107,66,4,1,2.7,0,57.3,44,6,2,5,16,Ven,0
4339,fix,267,25,6,3,7.3,0,68.5,14,2,1,3,16,Lun,0
4340,feature,111,326,7,2,6.5,1,53.7,20,6,1,11,16,Ven,0
4341,feature,272,186,8,3,11.1,1,68.8,15,3,0,0,10,Gio,1
4342,fix,69,297,6,3,23.4,0,65.2,32,8,1,4,11,Ven,1
4343,refactor,16,10,1,2,9.3,1,34.7,15,2,2,0,10,Mar,0
4344,feature,27,28,1,1,22.0,1,86.6,62,13,2,3,10,Lun,0
4345,feature,45,14,5,2,3.6,0,67.9,1,0,2,3,17,Gio,0
4346,fix,253,60,5,1,1.8,0,77.2,27,8,1,3,10,Mar,0
4347,refactor,117,11,6,3,2.4,1,56.8,24,5,3,1,13,Mer,0
4348,feature,488,44,10,3,7.0,1,78.6,20,6,1,0,15,Mer,0
4349,fix,47,47,4,1,15.1,1,56.2,1,0,1,5,15,Mar,0
4350,feature,71,182,4,1,22.5,1,83.0,49,15,1,2,15,Mar,0
4351,fix,24,49,2,1,11.9,1,70.2,21,3,2,1,14,Gio,0
4352,feature,48,103,7,3,7.0,1,50.7,59,13,1,2,12,Ven,0
4353,fix,14,4,1,1,13.6,0,53.4,61,17,1,3,17,Lun,0
4354,feature,225,25,5,2,8.3,0,16.6,13,5,2,1,16,Ven,0
4355,feature,100,100,3,2,7.5,1,56.0,20,7,1,4,9,Gio,0
4356,feature,104,4,3,1,3.5,0,58.5,46,21,1,3,11,Ven,0
4357,refactor,562,102,11,3,12.0,1,37.6,26,7,1,6,17,Lun,0
4358,fix,73,67,2,1,9.8,0,49.9,15,7,0,1,17,Mer,0
4359,refactor,123,40,6,2,24.1,1,58.5,39,12,2,6,14,Mer,0
4360,feature,34,32,2,2,14.2,0,73.6,10,1,3,5,9,Gio,0
4361,refactor,416,26,7,3,3.3,1,64.5,21,8,2,7,21,Mar,0
4362,feature,8,21,5,1,15.6,0,41.0,32,8,2,4,14,Lun,0
4363,feature,11,15,1,2,10.9,0,69.6,33,10,1,0,19,Mer,0
4364,fix,152,244,9,3,10.7,1,67.1,30,8,2,4,11,Mer,0
4365,refactor,26,8,2,2,2.4,0,67.6,25,6,1,3,17,Gio,0
4366,refactor,547,106,12,3,6.4,0,54.0,51,13,1,7,9,Ven,0
4367,feature,27,10,3,1,5.1,0,82.6,11,2,1,1,14,Lun,0
4368,feature,128,20,3,2,5.3,1,49.4,60,18,2,4,12,Mar,0
4369,feature,255,96,6,3,4.2,1,57.9,141,45,1,7,10,Gio,0
4370,refactor,336,21,9,2,6.6,1,60.3,2,0,1,6,5,Ven,1
4371,feature,132,27,5,2,6.9,1,60.2,17,5,1,5,19,Gio,0
4372,fix,9,7,1,1,15.7,0,34.9,11,2,2,4,16,Ven,0
4373,feature,222,111,11,4,3.6,0,60.3,21,7,1,7,15,Gio,0
4374,feature,19,14,5,1,7.0,0,59.3,5,2,3,0,15,Ven,0
4375,refactor,203,85,6,2,10.4,0,57.3,18,4,1,3,8,Gio,0
4376,fix,187,52,4,1,10.7,1,52.5,41,16,1,6,16,Ven,0
4377,feature,140,31,3,1,4.8,0,41.9,68,19,2,1,15,Mer,0
4378,refactor,157,51,4,1,6.1,1,74.9,20,2,1,6,10,Lun,0
4379,fix,25,66,5,1,4.3,1,56.0,10,3,1,8,13,Mer,0
4380,feature,313,20,7,2,7.1,1,78.1,33,6,1,5,12,Lun,0
4381,fix,48,14,3,1,7.9,0,69.6,53,13,1,5,17,Mar,1
4382,feature,61,222,8,3,31.8,0,77.2,20,5,3,4,11,Mar,0
4383,fix,271,34,5,2,6.0,0,57.2,32,9,2,4,19,Mer,1
4384,fix,93,4,3,1,6.5,0,37.9,25,3,1,4,19,Lun,0
4385,fix,26,16,3,1,2.2,1,56.1,25,5,3,4,9,Mar,0
4386,feature,37,7,2,2,21.2,0,70.8,39,5,3,1,11,Lun,0
4387,feature,698,4,13,4,17.1,1,48.9,11,4,1,12,17,Gio,1
4388,feature,42,10,4,2,6.4,1,54.7,11,6,1,2,16,Gio,0
4389,refactor,63,56,4,2,5.9,0,74.2,73,23,2,3,19,Ven,0
4390,fix,70,67,4,2,15.3,1,64.8,65,13,1,4,12,Lun,0
4391,feature,282,27,5,1,8.2,1,80.9,10,2,1,5,14,Mer,0
4392,feature,111,7,2,2,12.6,1,77.7,44,8,1,2,16,Lun,0
4393,fix,90,193,5,2,7.0,1,57.5,22,2,2,5,12,Mer,0
4394,feature,76,104,4,2,10.0,0,44.9,13,2,3,8,17,Lun,0
4395,feature,511,21,9,2,4.7,0,59.9,14,3,1,5,8,Mar,1
4396,refactor,410,16,10,2,5.0,1,56.0,24,5,1,6,14,Gio,0
4397,feature,73,55,2,2,8.3,1,84.3,17,2,0,0,19,Mer,0
4398,refactor,45,15,1,1,11.1,1,54.4,32,7,1,6,16,Mar,0
4399,feature,82,22,2,2,9.4,1,60.6,21,4,1,5,16,Gio,0
4400,refactor,79,16,4,2,5.8,0,32.0,74,25,1,3,8,Ven,0
4401,fix,147,193,8,2,11.9,1,57.0,74,22,1,5,14,Mer,0
4402,refactor,167,62,6,3,14.2,0,71.9,23,5,2,1,15,Mar,0
4403,fix,280,5,7,2,12.4,0,78.3,55,13,1,5,11,Lun,0
4404,fix,17,46,2,1,4.1,0,92.5,10,4,2,2,11,Gio,0
4405,fix,60,63,5,1,6.3,1,77.4,42,14,1,0,12,Mar,0
4406,fix,63,152,4,2,13.0,1,74.9,103,33,2,8,12,Ven,0
4407,feature,48,182,6,2,12.3,0,44.9,7,3,2,5,11,Ven,1
4408,feature,490,25,11,3,5.0,0,54.7,50,15,2,4,12,Mer,0
4409,feature,107,180,7,2,17.4,0,70.3,50,17,1,5,16,Lun,0
4410,feature,119,7,4,1,16.0,0,68.9,14,2,3,4,11,Mer,0
4411,fix,108,9,3,2,8.5,1,37.8,7,1,1,4,17,Mar,0
4412,feature,20,20,3,1,9.5,0,64.3,55,10,2,4,10,Ven,0
4413,feature,320,23,6,2,9.1,0,77.4,42,12,1,5,10,Gio,0
4414,feature,115,71,4,1,7.6,1,52.5,21,5,1,4,13,Gio,0
4415,fix,212,3,6,3,1.2,1,52.6,11,1,3,2,13,Mer,0
4416,refactor,20,46,2,2,9.9,1,56.2,37,3,1,4,12,Mar,0
4417,feature,112,5,3,2,1.0,1,67.4,33,10,3,2,9,Mer,0
4418,fix,75,10,3,2,9.6,1,36.6,71,18,1,3,14,Gio,0
4419,fix,46,12,2,1,1.5,0,70.6,45,9,1,1,7,Mer,0
4420,fix,1633,72,30,7,4.1,1,44.4,26,12,2,4,15,Lun,0
4421,feature,96,63,3,1,12.0,1,51.7,9,0,2,4,17,Lun,0
4422,feature,283,32,6,3,2.9,1,56.1,53,16,0,1,11,Ven,0
4423,feature,10,275,6,3,8.8,1,55.8,13,3,3,1,11,Mer,0
4424,refactor,134,14,3,2,13.5,0,63.4,38,11,1,2,13,Gio,0
4425,feature,66,43,4,2,12.7,1,60.9,11,4,1,2,17,Mar,0
4426,feature,57,59,5,2,8.5,1,77.7,29,8,1,5,18,Mer,0
4427,feature,306,82,6,3,9.2,1,59.3,18,4,0,1,8,Lun,0
4428,refactor,31,20,1,2,8.4,0,75.2,19,1,1,3,14,Lun,0
4429,feature,56,59,4,2,2.3,1,71.2,18,4,1,2,14,Mer,0
4430,feature,52,59,3,2,13.1,1,87.1,44,10,0,1,14,Gio,0
4431,refactor,614,2,13,4,7.2,1,65.6,69,15,1,1,9,Mar,0
4432,feature,309,39,10,3,11.5,0,69.8,64,13,3,2,13,Mar,0
4433,feature,47,14,3,2,10.0,0,57.1,62,19,3,1,10,Ven,0
4434,refactor,19,19,1,1,3.0,1,87.4,11,3,1,2,10,Gio,0
4435,feature,418,15,7,3,7.8,0,75.3,105,26,2,4,11,Mer,0
4436,refactor,15,66,3,1,7.1,0,76.3,3,1,1,2,14,Mer,0
4437,feature,26,16,4,1,7.0,0,52.2,26,7,3,4,12,Mar,0
4438,fix,32,59,5,1,10.0,1,59.2,8,3,1,7,14,Ven,0
4439,refactor,46,21,2,2,7.3,0,80.8,29,6,3,2,14,Mer,0
4440,feature,133,17,3,1,6.3,1,66.3,28,5,2,1,8,Lun,0
4441,fix,264,105,8,2,1.7,1,67.3,55,15,1,1,12,Lun,0
4442,fix,38,52,5,2,6.8,1,40.4,26,3,2,4,15,Gio,0
4443,refactor,58,17,4,2,13.9,1,49.5,27,7,1,6,10,Gio,1
4444,feature,117,5,5,2,14.4,1,93.2,16,2,2,2,12,Gio,0
4445,refactor,11,261,9,3,4.3,1,45.1,21,4,2,4,12,Lun,0
4446,fix,139,232,8,2,10.0,1,47.5,20,3,0,1,12,Gio,0
4447,fix,69,67,3,1,5.2,1,67.9,48,12,2,3,17,Ven,0
4448,feature,24,16,2,1,10.7,1,25.6,42,9,1,2,10,Mar,0
4449,feature,247,110,7,3,1.9,0,62.7,41,10,3,4,16,Gio,0
4450,feature,31,39,3,2,2.6,0,44.2,94,26,2,3,13,Lun,0
4451,feature,135,89,8,2,9.7,1,68.4,28,7,1,3,12,Mar,0
4452,refactor,311,4,5,2,17.2,0,77.3,8,2,1,7,14,Gio,1
4453,feature,69,12,2,2,5.5,1,67.3,22,3,2,6,11,Lun,0
4454,feature,22,14,2,2,6.1,1,81.6,20,4,1,4,20,Mer,0
4455,refactor,45,86,3,1,10.4,1,47.3,10,2,1,3,14,Ven,1
4456,feature,55,20,2,2,25.8,1,43.9,26,3,1,3,17,Mar,0
4457,feature,39,140,3,2,37.7,1,89.7,49,14,1,3,12,Ven,0
4458,fix,101,407,9,2,5.2,1,80.6,40,11,1,2,7,Mer,0
4459,feature,667,22,14,4,8.1,1,71.2,5,3,2,4,8,Gio,0
4460,feature,2271,16,38,8,15.7,1,93.3,57,15,3,7,12,Lun,0
4461,fix,154,46,4,1,11.4,0,59.1,100,21,2,4,10,Lun,0
4462,fix,53,52,4,2,9.2,1,74.1,24,3,1,5,15,Lun,0
4463,fix,305,20,7,3,5.4,1,39.5,11,2,3,3,10,Mar,0
4464,fix,125,276,9,3,5.6,0,76.8,84,25,2,6,11,Lun,1
4465,feature,525,56,11,4,6.3,0,82.5,37,5,1,6,9,Mar,1
4466,feature,20,7,2,2,5.7,1,42.4,20,7,2,3,8,Mer,0
4467,fix,84,8,5,1,6.2,1,75.7,14,2,1,2,18,Lun,0
4468,feature,261,17,7,3,10.0,0,52.1,8,3,1,4,13,Gio,0
4469,feature,32,19,4,2,8.1,1,49.5,31,6,2,3,10,Lun,0
4470,feature,61,24,1,1,9.0,0,47.8,74,18,2,4,18,Lun,0
4471,feature,54,18,7,2,9.0,1,87.3,81,14,2,2,20,Gio,0
4472,feature,320,11,8,2,15.6,1,24.9,34,7,1,3,18,Mer,0
4473,feature,14,108,8,3,10.6,0,39.0,31,7,1,3,16,Lun,0
4474,refactor,413,6,8,2,3.8,1,72.7,57,7,1,6,20,Mer,0
4475,refactor,63,182,4,2,6.1,1,65.8,44,12,1,4,11,Mer,0
4476,feature,154,2,3,2,27.1,1,66.9,15,3,1,4,12,Mar,0
4477,feature,817,59,17,5,3.9,1,40.5,19,2,1,6,14,Ven,1
4478,feature,72,384,8,3,1.7,0,70.4,19,5,1,7,17,Ven,1
4479,fix,182,10,8,3,7.3,1,70.5,40,13,3,4,19,Mar,0
4480,feature,61,53,6,2,7.9,1,59.2,78,20,1,4,17,Mer,0
4481,fix,77,15,5,1,7.4,1,47.9,17,4,1,3,15,Mar,0
4482,fix,26,35,1,1,9.4,0,81.3,39,12,1,6,12,Gio,0
4483,fix,132,7,2,2,7.3,1,69.5,9,4,3,3,16,Mer,0
4484,refactor,91,7,3,2,5.1,1,73.2,25,8,1,3,11,Mer,0
4485,refactor,1090,190,23,5,4.6,0,39.1,61,15,1,9,18,Mar,0
4486,feature,164,149,7,2,4.0,0,39.4,18,5,1,4,14,Mer,0
4487,feature,11,6,1,2,5.1,0,62.7,6,3,1,5,11,Mar,0
4488,refactor,334,17,9,2,9.8,0,81.3,10,1,2,4,18,Mer,0
4489,feature,54,33,3,1,8.7,1,91.7,29,2,1,3,16,Mar,1
4490,fix,79,2,3,1,7.3,1,24.0,24,7,1,4,1,Lun,0
4491,refactor,29,32,2,2,3.2,0,69.6,24,9,1,2,17,Ven,0
4492,feature,15,78,3,1,17.0,1,93.8,12,5,1,2,8,Mar,1
4493,feature,250,23,7,2,6.2,1,56.0,31,2,1,4,14,Mar,0
4494,fix,10,5,2,2,14.1,0,91.4,58,9,2,3,19,Mer,0
4495,fix,410,25,11,3,4.8,0,82.4,31,6,2,1,10,Gio,1
4496,fix,146,20,6,3,14.0,0,80.0,16,3,2,5,13,Mar,0
4497,feature,227,101,5,1,5.4,1,87.2,12,2,3,2,10,Lun,0
4498,feature,5,12,1,2,8.0,0,56.7,72,14,1,1,15,Ven,0
4499,fix,16,45,2,1,7.8,0,59.1,38,12,1,4,18,Mer,0
4500,feature,153,83,7,3,6.6,1,67.1,2,0,1,3,16,Mer,1
4501,feature,125,28,4,1,8.2,1,88.9,24,8,2,4,14,Mar,0
4502,feature,95,2,3,1,7.9,0,43.0,82,17,2,1,11,Mer,0
4503,feature,54,36,7,2,16.7,1,47.6,13,3,1,4,12,Gio,0
4504,fix,41,9,1,1,12.6,1,63.9,25,5,2,1,17,Mar,0
4505,feature,201,6,6,2,4.1,0,66.5,11,3,1,7,14,Mar,0
4506,fix,54,8,3,1,11.0,1,84.2,43,13,0,0,15,Ven,0
4507,refactor,14,29,6,2,8.9,0,70.4,22,4,1,4,8,Lun,0
4508,feature,98,79,4,2,11.6,1,85.6,53,15,1,6,19,Lun,0
4509,feature,151,16,5,2,7.7,0,51.4,50,10,1,0,10,Lun,0
4510,feature,103,9,4,2,5.9,1,62.2,30,8,2,4,14,Mer,0
4511,feature,69,13,1,1,7.7,0,41.8,9,3,2,2,9,Lun,0
4512,refactor,17,52,2,2,10.0,1,39.8,28,8,1,0,15,Mar,0
4513,fix,105,50,3,1,3.4,0,48.6,7,0,3,5,12,Lun,0
4514,feature,137,7,2,2,9.1,1,82.4,8,0,2,3,21,Ven,0
4515,feature,331,13,7,2,18.6,0,66.2,34,6,2,4,20,Mar,1
4516,feature,359,5,7,3,2.9,0,93.7,68,20,1,4,12,Mer,0
4517,fix,37,134,3,2,6.2,1,70.3,51,10,3,6,8,Mer,0
4518,feature,46,25,2,2,28.3,1,59.6,13,5,1,8,9,Gio,0
4519,feature,104,12,4,1,9.2,1,80.1,23,4,0,0,6,Mar,0
4520,refactor,36,15,3,1,6.3,1,75.5,17,5,1,1,9,Ven,0
4521,feature,18,713,15,4,5.8,1,66.2,45,11,1,7,13,Lun,0
4522,fix,31,69,5,2,6.7,1,78.0,43,9,1,4,9,Ven,0
4523,feature,43,211,6,2,10.0,0,62.9,54,11,2,2,11,Lun,0
4524,refactor,189,246,9,2,9.2,1,66.1,37,6,2,6,10,Gio,0
4525,fix,206,89,7,2,11.6,1,46.0,18,7,2,3,16,Ven,0
4526,feature,140,26,5,2,5.3,0,55.6,23,5,3,7,19,Mar,0
4527,feature,139,125,4,2,14.7,1,68.1,29,4,1,7,11,Mar,0
4528,feature,73,11,3,1,5.2,1,54.5,17,7,1,3,7,Mar,0
4529,feature,108,89,4,1,5.3,1,82.5,24,11,1,5,11,Mar,0
4530,feature,392,131,9,2,13.5,1,73.4,35,12,1,5,10,Lun,0
4531,refactor,313,77,7,2,6.4,1,54.4,21,9,2,8,17,Mar,0
4532,fix,57,8,2,2,15.4,1,27.0,66,15,2,2,18,Mer,1
4533,fix,38,1,2,1,4.8,0,67.0,26,5,1,2,11,Gio,0
4534,feature,42,17,1,1,5.8,0,51.4,42,5,1,2,10,Mar,0
4535,feature,264,29,5,1,8.2,1,48.1,32,8,1,5,16,Ven,1
4536,feature,75,15,2,1,4.4,0,48.8,20,3,2,4,17,Mer,0
4537,refactor,78,88,4,1,5.5,1,13.3,91,25,0,0,11,Ven,0
4538,feature,66,80,3,1,9.3,1,76.7,15,5,2,5,17,Mer,0
4539,feature,44,10,2,1,10.2,1,68.2,21,2,1,3,12,Ven,0
4540,refactor,153,5,4,1,15.5,1,76.3,61,12,1,3,16,Mer,0
4541,refactor,48,80,6,3,3.6,1,39.8,40,12,1,5,15,Ven,0
4542,feature,205,14,4,2,11.0,0,63.5,43,12,1,2,10,Mer,0
4543,feature,13,91,3,1,3.8,0,85.8,36,7,1,5,15,Mer,0
4544,refactor,215,13,6,3,6.0,1,38.8,22,3,1,1,10,Mer,0
4545,feature,111,1,4,2,11.7,0,53.3,12,5,1,2,17,Ven,1
4546,feature,45,3,2,2,11.6,1,60.6,7,2,1,2,14,Ven,0
4547,fix,140,27,6,3,13.5,0,66.4,14,4,1,4,8,Gio,0
4548,feature,124,271,9,2,6.0,1,43.0,15,2,1,3,17,Mar,0
4549,feature,81,1103,22,5,5.8,0,19.1,53,23,1,5,17,Mer,0
4550,feature,173,10,6,2,14.6,1,50.1,45,10,1,3,10,Lun,0
4551,feature,9,20,1,2,8.4,0,43.7,47,16,1,5,14,Mer,0
4552,fix,189,33,6,3,4.8,0,76.5,126,37,3,5,10,Lun,0
4553,fix,275,21,7,3,1.8,1,33.7,21,8,1,5,13,Ven,0
4554,feature,66,26,4,1,21.2,0,51.7,24,3,1,1,10,Mer,0
4555,fix,252,31,5,2,8.5,0,69.3,61,17,1,3,17,Mer,0
4556,refactor,231,16,5,1,10.3,1,78.8,22,4,3,5,19,Mar,0
4557,refactor,194,50,5,1,10.5,1,88.6,62,17,1,6,18,Lun,0
4558,refactor,80,40,7,3,3.0,1,73.7,15,3,1,3,12,Mar,0
4559,fix,32,8,3,2,5.4,0,60.4,24,6,2,1,16,Lun,0
4560,refactor,17,28,2,1,18.3,1,31.5,11,2,1,3,17,Lun,1
4561,feature,73,16,2,1,15.4,0,49.9,18,6,1,2,14,Mar,0
4562,feature,177,32,4,1,7.8,1,66.2,62,16,2,2,11,Mar,0
4563,refactor,20,107,3,2,9.9,1,58.2,76,14,1,3,12,Lun,0
4564,feature,206,35,4,1,4.4,0,81.9,54,12,1,4,21,Mer,0
4565,feature,152,19,5,2,4.3,1,64.9,73,19,2,7,12,Lun,0
4566,fix,65,0,3,1,4.5,1,63.6,6,1,3,4,17,Ven,0
4567,feature,216,13,6,3,2.2,0,64.1,40,12,3,2,17,Lun,0
4568,fix,37,22,2,1,5.5,1,64.2,28,8,3,6,10,Lun,0
4569,feature,78,15,4,2,8.2,1,64.6,34,15,2,3,15,Ven,0
4570,feature,23,57,2,1,6.4,0,20.0,38,4,3,5,17,Ven,0
4571,fix,119,131,7,2,6.4,1,55.8,16,2,2,4,6,Gio,0
4572,refactor,80,6,3,1,9.4,1,71.6,55,16,1,7,16,Mer,0
4573,feature,125,43,6,3,6.5,1,73.5,15,3,1,7,17,Mer,0
4574,fix,67,4,2,2,20.1,1,38.1,32,10,0,0,23,Lun,1
4575,fix,38,257,8,3,12.4,0,57.7,48,17,3,2,14,Gio,0
4576,fix,516,100,12,4,9.1,0,52.5,4,0,2,3,10,Gio,1
4577,feature,25,417,8,3,20.9,1,95.0,10,4,3,5,11,Gio,0
4578,feature,32,12,2,1,3.7,1,39.6,61,16,1,1,11,Mar,0
4579,feature,42,32,2,2,4.4,1,83.4,12,2,1,4,19,Gio,0
4580,fix,79,6,3,2,17.6,1,45.3,18,7,2,2,19,Lun,0
4581,feature,49,45,4,2,16.2,1,63.8,52,11,1,2,7,Mer,0
4582,fix,266,4,4,2,18.5,1,64.6,3,1,1,3,7,Gio,0
4583,feature,131,22,5,2,10.0,0,58.4,12,2,3,5,15,Gio,0
4584,feature,234,19,7,3,6.5,0,49.2,15,5,2,2,15,Lun,0
4585,fix,368,92,10,2,4.2,0,68.9,17,6,2,2,14,Gio,0
4586,fix,5,7,1,1,7.5,1,90.1,18,6,0,1,16,Ven,0
4587,feature,119,22,6,2,3.7,1,81.4,28,10,2,4,16,Lun,0
4588,refactor,237,72,6,3,7.0,1,58.2,59,10,2,5,15,Mar,0
4589,fix,84,10,3,1,7.7,0,74.5,53,14,2,2,9,Mer,0
4590,fix,395,107,9,2,1.1,0,55.7,129,29,1,7,10,Ven,0
4591,feature,180,13,3,1,7.7,0,71.8,81,20,2,3,15,Mer,0
4592,refactor,217,31,5,1,1.5,0,73.5,17,3,1,3,3,Ven,0
4593,fix,69,26,4,2,6.2,0,57.6,27,8,1,3,15,Mer,0
4594,feature,31,65,3,2,3.0,0,72.3,22,6,1,0,9,Ven,0
4595,feature,41,61,2,2,9.4,1,56.6,34,12,1,5,11,Gio,0
4596,fix,189,12,5,2,7.0,1,63.1,10,2,2,0,13,Lun,0
4597,feature,23,15,4,1,5.8,0,60.8,23,7,3,2,14,Mar,0
4598,feature,9,82,3,2,1.0,1,54.8,6,1,1,4,16,Mar,0
4599,feature,393,12,9,2,3.6,0,69.2,28,7,0,1,19,Lun,1
4600,feature,3,9,1,1,8.0,0,69.0,25,12,2,0,11,Mer,0
4601,feature,61,27,2,1,3.7,1,68.8,52,15,1,4,16,Mer,0
4602,feature,147,72,6,2,4.1,0,54.4,78,26,1,6,10,Lun,0
4603,refactor,13,60,1,1,2.5,1,69.1,11,2,2,3,16,Lun,0
4604,feature,4,81,2,1,11.2,0,76.8,39,9,1,6,16,Ven,0
4605,feature,8,35,2,2,9.2,0,70.5,75,20,1,1,8,Mer,0
4606,feature,108,38,3,1,6.1,0,59.2,8,2,2,4,9,Lun,0
4607,feature,563,75,12,3,8.7,1,88.9,87,26,1,5,8,Lun,0
4608,fix,312,10,5,2,9.7,1,42.4,29,8,1,3,11,Lun,0
4609,fix,311,27,10,2,5.3,0,69.9,24,5,1,3,9,Gio,0
4610,fix,81,9,5,2,7.8,1,54.1,47,18,2,5,10,Gio,0
4611,feature,36,48,2,2,20.3,1,85.5,23,9,3,5,9,Gio,0
4612,feature,24,43,1,2,11.0,1,72.2,46,10,0,1,10,Ven,0
4613,feature,95,201,7,2,10.8,0,47.9,64,21,1,5,14,Mer,0
4614,fix,107,184,6,2,8.8,0,67.0,76,21,3,4,4,Mar,0
4615,feature,15,20,2,2,5.9,1,88.3,29,9,1,4,16,Lun,0
4616,refactor,22,42,5,1,15.1,0,77.1,48,9,1,4,14,Gio,0
4617,fix,11,27,1,1,12.6,1,66.2,36,7,2,4,9,Gio,0
4618,fix,23,106,4,1,11.7,1,76.2,13,4,2,2,18,Lun,0
4619,fix,98,152,4,1,5.1,0,71.5,43,9,1,7,9,Ven,0
4620,refactor,40,51,3,1,10.3,0,60.8,28,3,1,5,19,Mer,0
4621,refactor,11,41,4,2,21.4,0,49.3,6,3,3,2,13,Mar,1
4622,fix,74,3,2,1,9.4,1,79.8,6,3,1,2,12,Mer,0
4623,feature,129,26,7,2,8.4,1,72.4,150,42,2,3,11,Lun,0
4624,fix,71,29,3,1,8.1,0,48.8,29,8,1,2,10,Mer,0
4625,fix,409,5,9,3,2.4,0,36.1,68,16,2,4,0,Lun,1
4626,fix,81,18,4,1,1.0,0,73.4,43,13,1,4,14,Lun,0
4627,feature,140,25,5,2,5.9,1,78.1,5,1,1,6,11,Mer,0
4628,fix,55,98,3,1,22.7,1,86.2,12,2,1,4,12,Lun,0
4629,fix,248,7,8,3,5.4,1,70.4,35,9,1,3,13,Ven,0
4630,feature,81,11,3,1,4.0,1,45.3,18,5,0,3,10,Gio,0
4631,feature,21,2,3,2,2.7,1,47.6,32,5,2,5,15,Lun,0
4632,fix,174,28,3,2,3.2,1,61.9,32,11,1,9,19,Mar,0
4633,feature,19,11,1,2,4.7,1,39.4,62,13,2,3,16,Mer,0
4634,refactor,107,126,4,2,13.5,1,60.7,24,2,2,7,12,Ven,0
4635,feature,65,14,4,2,1.4,1,55.2,64,18,2,3,18,Mar,0
4636,fix,689,53,12,4,5.6,0,77.3,66,18,1,9,17,Lun,0
4637,feature,83,28,2,2,10.4,0,76.1,5,1,0,1,11,Ven,0
4638,feature,19,15,3,2,13.3,1,46.2,37,11,1,0,12,Lun,0
4639,feature,13,3,1,1,13.9,1,36.9,25,9,1,2,16,Mar,0
4640,fix,33,19,1,1,6.9,1,39.5,11,1,2,3,10,Mar,0
4641,feature,35,72,4,1,16.3,0,49.7,15,3,3,5,19,Lun,0
4642,fix,27,26,1,1,10.4,1,81.3,33,7,3,6,3,Mer,0
4643,fix,28,34,4,2,11.3,0,44.1,29,16,1,1,11,Ven,0
4644,feature,87,19,3,2,10.3,0,46.9,20,7,2,4,16,Ven,0
4645,fix,103,28,3,1,4.8,0,76.2,39,5,1,3,10,Mar,0
4646,refactor,513,128,12,3,16.9,1,79.2,41,11,2,5,17,Mar,0
4647,refactor,257,29,5,2,4.7,0,59.0,58,12,1,3,13,Lun,0
4648,refactor,150,10,5,1,3.8,1,45.2,38,2,1,7,11,Lun,0
4649,feature,72,59,7,3,11.1,1,62.5,70,21,1,6,22,Lun,0
4650,fix,181,24,3,1,10.6,1,40.3,52,10,1,7,16,Lun,1
4651,feature,79,13,2,2,19.3,0,83.8,4,0,2,3,19,Mer,0
4652,feature,9,16,2,2,5.6,1,45.0,143,34,1,1,17,Mer,0
4653,feature,69,48,3,2,7.3,1,51.1,11,6,1,3,15,Mar,0
4654,fix,160,18,5,1,8.1,1,72.7,57,18,2,3,15,Mer,0
4655,feature,21,5,4,1,8.7,0,77.3,68,19,2,2,10,Gio,0
4656,fix,148,14,4,1,4.3,1,80.7,36,8,1,5,17,Gio,0
4657,feature,133,73,4,1,5.6,0,60.8,9,1,2,2,14,Mar,0
4658,feature,66,6,2,1,4.3,0,58.4,27,8,3,4,10,Gio,0
